tournament_id,date,tournament_name,location,source_code
2022-0011-05,03.10.2022,8.Wassermühlencup,Osnabrück,2022-0011-05
2022-0011-06,03.10.2022,8.Wassermühlencup,Osnabrück,2022-0011-06
2022-0011-07,03.10.2022,8.Wassermühlencup,Osnabrück,2022-0011-07
2022-0011-08,03.10.2022,8.Wassermühlencup,Osnabrück,2022-0011-08
2022-0011-09,03.10.2022,8.Wassermühlencup,Osnabrück,2022-0011-09
2022-0012-09,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-09
2022-0012-10,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-10
2022-0012-11,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-11
2022-0012-12,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-12
2022-0012-13,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-13
2022-0012-14,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-14
2022-0012-15,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-15
2022-0012-16,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-16
2022-0012-17,03.10.2022,26. Zwei-Burgen-Turnier,Weinheim,2022-0012-17
2022-0013-04,03.10.2022,18. Hirschgarten - Bembelturnier,Bad Homburg,2022-0013-04
2022-0013-05,03.10.2022,18. Hirschgarten - Bembelturnier,Bad Homburg,2022-0013-05
2022-0017-05,02.10.2022,10. Teppichpokal,Olching,2022-0017-05
2022-0017-06,02.10.2022,10. Teppichpokal,Olching,2022-0017-06
2022-0017-07,02.10.2022,10. Teppichpokal,Olching,2022-0017-07
2022-0019-03,25.09.2022,Rhein Main Turnier,Mainz,2022-0019-03
2022-0019-04,25.09.2022,Rhein Main Turnier,Mainz,2022-0019-04
2022-0019-05,25.09.2022,Rhein Main Turnier,Mainz,2022-0019-05
2022-0022-03,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-03
2022-0022-04,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-04
2022-0022-05,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-05
2022-0022-06,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-06
2022-0022-07,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-07
2022-0022-08,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-08
2022-0022-09,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-09
2022-0022-10,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-10
2022-0022-11,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-11
2022-0022-12,24.-25.09.2022,7. Gerd Becker Gedächtnispokal 2022,Kaarst,2022-0022-12
2022-0024-08,18.09.2022,5. Spieltag Landesliga WBV,Unterschneidheim,2022-0024-08
2022-0025-04,18.09.2022,Verbandsliga Kooperation MRP-SaarMV,Ludwigshafen,2022-0025-04
2022-0027-11,18.09.2022,4. Spieltag der 3. Bundesliga Süd Staffel 2,Inzlingen,2022-0027-11
2022-0034-03,11.09.2022,1.Turnier - NBV Jugendrangliste 2023,,2022-0034-03
2022-0034-04,11.09.2022,1.Turnier - NBV Jugendrangliste 2023,,2022-0034-04
2022-0035-07,11.09.2022,49. Staffelseepokal Turnier Murnau (StaPo),Murnau,2022-0035-07
2022-0035-08,11.09.2022,49. Staffelseepokal Turnier Murnau (StaPo),Murnau,2022-0035-08
2022-0035-09,11.09.2022,49. Staffelseepokal Turnier Murnau (StaPo),Murnau,2022-0035-09
2022-0035-10,11.09.2022,49. Staffelseepokal Turnier Murnau (StaPo),Murnau,2022-0035-10
2022-0036-02,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-02
2022-0036-03,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-03
2022-0036-04,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-04
2022-0036-05,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-05
2022-0036-06,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-06
2022-0036-07,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-07
2022-0036-08,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-08
2022-0036-09,10.-11.09.2022,54. Marathon Bad Salzuflen,Bad Salzuflen,2022-0036-09
2022-0037-02,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-02
2022-0037-03,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-03
2022-0037-04,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-04
2022-0037-05,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-05
2022-0037-07,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-07
2022-0037-08,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-08
2022-0037-09,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-09
2022-0037-10,10.-11.09.2022,Hessische Einzelmeisterschaft (HEM) 2022,Darmstadt,2022-0037-10
2022-0038-04,28.08.2022,30. Kohlenpott-Cup 2022,Bochum,2022-0038-04
2022-0038-06,28.08.2022,30. Kohlenpott-Cup 2022,Bochum,2022-0038-06
2022-0039-06,28.08.2022,19. Fun-Sports-Cup,Bamberg,2022-0039-06
2022-0040-03,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-03
2022-0040-04,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-04
2022-0040-05,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-05
2022-0040-06,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-06
2022-0040-07,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-07
2022-0040-08,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-08
2022-0040-09,25.-28.08.2022,55. Westdeutsche Meisterschaften System Sterngolf,Köln,2022-0040-09
2022-0041-03,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-03
2022-0041-04,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-04
2022-0041-05,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-05
2022-0041-06,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-06
2022-0041-07,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-07
2022-0041-08,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-08
2022-0041-09,25.-27.08.2022,61. Deutsche Meisterschaften System Eternit,Gebhardshagen,2022-0041-09
2022-0044-03,21.08.2022,41. Rheinau-Pokalturnier,Rheinau,2022-0044-03
2022-0044-04,21.08.2022,41. Rheinau-Pokalturnier,Rheinau,2022-0044-04
2022-0044-05,21.08.2022,41. Rheinau-Pokalturnier,Rheinau,2022-0044-05
2022-0044-06,21.08.2022,41. Rheinau-Pokalturnier,Rheinau,2022-0044-06
2022-0044-08,21.08.2022,41. Rheinau-Pokalturnier,Rheinau,2022-0044-08
2022-0046-03,21.08.2022,25. Amperpokal,Olching,2022-0046-03
2022-0046-05,21.08.2022,25. Amperpokal,Olching,2022-0046-05
2022-0046-07,21.08.2022,25. Amperpokal,Olching,2022-0046-07
2022-0046-08,21.08.2022,25. Amperpokal,Olching,2022-0046-08
2022-0046-09,21.08.2022,25. Amperpokal,Olching,2022-0046-09
2022-0047-04,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-04
2022-0047-05,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-05
2022-0047-06,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-06
2022-0047-07,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-07
2022-0047-08,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-08
2022-0047-09,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-09
2022-0047-10,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-10
2022-0047-11,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-11
2022-0047-12,18.-20.08.2022,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2022-0047-12
2022-0049-03,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-03
2022-0049-04,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-04
2022-0049-05,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-05
2022-0049-06,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-06
2022-0049-07,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-07
2022-0049-08,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-08
2022-0049-09,14.08.2022,50 Jahre BGC Dormagen e. V.,Dormagen,2022-0049-09
2022-0050-03,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-03
2022-0050-04,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-04
2022-0050-05,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-05
2022-0050-06,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-06
2022-0050-07,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-07
2022-0050-08,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-08
2022-0050-09,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-09
2022-0050-10,13.-14.08.2022,Weininselpokal,Groß-Umstadt,2022-0050-10
2022-0051-03,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-03
2022-0051-04,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-04
2022-0051-05,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-05
2022-0051-06,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-06
2022-0051-07,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-07
2022-0051-08,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-08
2022-0051-09,13.-14.08.2022,32. Rebland-Turnier,Ohlsbach,2022-0051-09
2022-0057-04,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-04
2022-0057-05,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-05
2022-0057-06,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-06
2022-0057-07,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-07
2022-0057-08,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-08
2022-0057-09,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-09
2022-0057-10,11.-13.08.2022,66. Deutsche Meisterschaften System Beton,Neheim,2022-0057-10
2022-0059-05,07.08.2022,10.Oachkatzl-Cup,Landshut,2022-0059-05
2022-0060-03,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-03
2022-0060-04,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-04
2022-0060-05,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-05
2022-0060-06,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-06
2022-0060-07,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-07
2022-0060-08,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-08
2022-0060-09,06.-07.08.2022,3.Udo-Manz & Emil-Schilling-Gedächtnisturnier,Mannheim,2022-0060-09
2022-0062-03,31.07.2022,4. Josef Pecks Gedächtnisturnier,Kerpen,2022-0062-03
2022-0062-05,31.07.2022,4. Josef Pecks Gedächtnisturnier,Kerpen,2022-0062-05
2022-0063-07,30.-31.07.2022,Kurpark Cup,Hamm,2022-0063-07
2022-0063-08,30.-31.07.2022,Kurpark Cup,Hamm,2022-0063-08
2022-0063-09,30.-31.07.2022,Kurpark Cup,Hamm,2022-0063-09
2022-0063-10,30.-31.07.2022,Kurpark Cup,Hamm,2022-0063-10
2022-0063-11,30.-31.07.2022,Kurpark Cup,Hamm,2022-0063-11
2022-0064-03,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-03
2022-0064-04,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-04
2022-0064-05,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-05
2022-0064-06,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-06
2022-0064-07,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-07
2022-0064-08,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-08
2022-0064-09,24.07.2022,10. Kemnader See Open,Felderbachtal,2022-0064-09
2022-0065-03,24.07.22,Wanner Triangle-Cup,Herne,2022-0065-03
2022-0065-04,24.07.22,Wanner Triangle-Cup,Herne,2022-0065-04
2022-0065-05,24.07.22,Wanner Triangle-Cup,Herne,2022-0065-05
2022-0065-06,24.07.22,Wanner Triangle-Cup,Herne,2022-0065-06
2022-0065-07,24.07.22,Wanner Triangle-Cup,Herne,2022-0065-07
2022-0066-10,20.-23.07.2022,Deutsche Minigolf Meisterschaften 2022,Schriesheim,2022-0066-10
2022-0066-11,20.-23.07.2022,Deutsche Minigolf Meisterschaften 2022,Schriesheim,2022-0066-11
2022-0068-03,17.07.22,Bernd Kottemer Gedächtnisturnier,Magdeburg,2022-0068-03
2022-0068-04,17.07.22,Bernd Kottemer Gedächtnisturnier,Magdeburg,2022-0068-04
2022-0068-05,17.07.22,Bernd Kottemer Gedächtnisturnier,Magdeburg,2022-0068-05
2022-0068-06,17.07.22,Bernd Kottemer Gedächtnisturnier,Magdeburg,2022-0068-06
2022-0068-07,17.07.22,Bernd Kottemer Gedächtnisturnier,Magdeburg,2022-0068-07
2022-0069-08,16.-17.07.22,46. Monta-Pokalturnier,Essen,2022-0069-08
2022-0069-09,16.-17.07.22,46. Monta-Pokalturnier,Essen,2022-0069-09
2022-0069-10,16.-17.07.22,46. Monta-Pokalturnier,Essen,2022-0069-10
2022-0069-11,16.-17.07.22,46. Monta-Pokalturnier,Essen,2022-0069-11
2022-0069-12,16.-17.07.22,46. Monta-Pokalturnier,Essen,2022-0069-12
2022-0070-02,16.07.22,5. Hertener 24-Stunden-Cup,Herten,2022-0070-02
2022-0071-03,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-03
2022-0071-04,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-04
2022-0071-05,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-05
2022-0071-06,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-06
2022-0071-07,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-07
2022-0071-08,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-08
2022-0071-09,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-09
2022-0071-10,09.-10.07.22,31. Malerdorf-Pokal Turnier,Grötzingen,2022-0071-10
2022-0072-03,09.-10.07.22,WDM der Abt. 1- Senioren,Bottrop,2022-0072-03
2022-0072-04,09.-10.07.22,WDM der Abt. 1- Senioren,Bottrop,2022-0072-04
2022-0072-05,09.-10.07.22,WDM der Abt. 1- Senioren,Bottrop,2022-0072-05
2022-0072-06,09.-10.07.22,WDM der Abt. 1- Senioren,Bottrop,2022-0072-06
2022-0073-03,09.-10.07.22,Westdeutsche Meisterschaft -Beton- allgemeine Klasse,Neheim,2022-0073-03
2022-0073-04,09.-10.07.22,Westdeutsche Meisterschaft -Beton- allgemeine Klasse,Neheim,2022-0073-04
2022-0073-05,09.-10.07.22,Westdeutsche Meisterschaft -Beton- allgemeine Klasse,Neheim,2022-0073-05
2022-0075-07,07-09.07.22,Deutsche Jugendmeisterschaften,Olching,2022-0075-07
2022-0075-09,07-09.07.22,Deutsche Jugendmeisterschaften,Olching,2022-0075-09
2022-0075-11,07-09.07.22,Deutsche Jugendmeisterschaften,Olching,2022-0075-11
2022-0075-13,07-09.07.22,Deutsche Jugendmeisterschaften,Olching,2022-0075-13
2022-0080-04,26.06.2022,2. Hildener Stadtpark Open 2022,Hilden,2022-0080-04
2022-0080-05,26.06.2022,2. Hildener Stadtpark Open 2022,Hilden,2022-0080-05
2022-0080-06,26.06.2022,2. Hildener Stadtpark Open 2022,Hilden,2022-0080-06
2022-0080-07,26.06.2022,2. Hildener Stadtpark Open 2022,Hilden,2022-0080-07
2022-0088-03,12.06.2022,3. Spieltag der 3. Bundesliga Süd Staffel 2,Ohlsbach,2022-0088-03
2022-0090-05,12.06.2022,2. Spieltag der 3. Bundesliga Nord Staffel 2,Kassel-Vellmar,2022-0090-05
2022-0095-05,05.06.2022,37. Sieben-Keltern-Turnier,Metzingen,2022-0095-05
2022-0095-06,05.06.2022,37. Sieben-Keltern-Turnier,Metzingen,2022-0095-06
2022-0095-07,05.06.2022,37. Sieben-Keltern-Turnier,Metzingen,2022-0095-07
2022-0096-03,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-03
2022-0096-04,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-04
2022-0096-05,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-05
2022-0096-06,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-06
2022-0096-07,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-07
2022-0096-08,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-08
2022-0096-10,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-10
2022-0096-11,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-11
2022-0096-12,04.-05.06.2022,Hoferkopfturnier,Bildstock,2022-0096-12
2022-0099-07,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-07
2022-0099-08,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-08
2022-0099-09,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-09
2022-0099-10,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-10
2022-0099-11,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-11
2022-0099-12,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-12
2022-0099-13,28.-29.05.2022,Assindia-Pokal,Essen,2022-0099-13
2022-0100-15,28.-29.05.2022,Badische Meisterschaften 2022,Hilzingen,2022-0100-15
2022-0102-07,22.05.2022,8. Wanderpokal des MGC Nümbrecht e. V.,Nümbrecht,2022-0102-07
2022-0102-12,22.05.2022,8. Wanderpokal des MGC Nümbrecht e. V.,Nümbrecht,2022-0102-12
2022-0103-03,22.05.2022,3. Spieltag der WBV-Rangliste,Ulm,2022-0103-03
2022-0104-07,21.-22.05.2022,Bayerische Mannschaftsmeisterschaften für Senioren- und Damenmannschaften,Kelheim,2022-0104-07
2022-0111-05,15.05.2022,1. Spieltag der 3. Bundesliga Nord Staffel 2,Arnsberg,2022-0111-05
2022-0112-05,15.05.2022,1. Spieltag der 3. Bundesliga Nord Staffel 1,Hilden,2022-0112-05
2022-0118-03,08.05.2022,2. Spieltag der WBV-Rangliste,Bad Wurzach,2022-0118-03
2022-0119-03,08.05.2022,8. Grundela Turnier,Ansbach,2022-0119-03
2022-0131-03,24.04.2022,MRP Landesmeisterschaft Senioren,Mainz,2022-0131-03
2022-0131-04,24.04.2022,MRP Landesmeisterschaft Senioren,Mainz,2022-0131-04
2022-0131-05,24.04.2022,MRP Landesmeisterschaft Senioren,Mainz,2022-0131-05
2022-0131-06,24.04.2022,MRP Landesmeisterschaft Senioren,Mainz,2022-0131-06
2022-0135-06,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-06
2022-0135-07,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-07
2022-0135-08,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-08
2022-0135-09,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-09
2022-0135-10,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-10
2022-0135-11,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-11
2022-0135-12,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0135-12
2022-0136-07,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0136-07
2022-0136-08,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0136-08
2022-0136-10,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0136-10
2022-0136-11,16.-17.04.2022,55. Internationales Osterturnier (Kombi),Weinheim,2022-0136-11
2022-0137-02,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-02
2022-0137-03,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-03
2022-0137-04,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-04
2022-0137-05,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-05
2022-0137-06,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-06
2022-0137-07,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-07
2022-0137-08,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-08
2022-0137-09,16.04.2022,16. OSTER-EI.nladungsturnier,Velbert,2022-0137-09
2022-0145-05,03.04.2022,WBV - Rangliste,Renseck,2022-0145-05
2022-0145-09,03.04.2022,WBV - Rangliste,Renseck,2022-0145-09
2022-0146-05,03.04.2022,56. Siebengebirgsturnier,Bonn,2022-0146-05
2022-0146-06,03.04.2022,56. Siebengebirgsturnier,Bonn,2022-0146-06
2022-0146-07,03.04.2022,56. Siebengebirgsturnier,Bonn,2022-0146-07
2022-0147-02,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-02
2022-0147-03,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-03
2022-0147-04,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-04
2022-0147-05,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-05
2022-0147-06,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-06
2022-0147-07,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-07
2022-0147-08,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-08
2022-0147-09,20.03.2022,10. Erzgebirgspokal,Eibenstock,2022-0147-09
2022-0148-03,20.03.2022,12. Ohlsbacher Turnier zum Frühlingserwachen,Ohlsbach,2022-0148-03
2022-0148-04,20.03.2022,12. Ohlsbacher Turnier zum Frühlingserwachen,Ohlsbach,2022-0148-04
2022-04-03-Bad_Godesberg,2022-04-03,56. Siebengebirgsturnier,Bonn,2022-04-03-Bad_Godesberg
2022-04-03-Nierstein,2022-04-03,MRP Landesmeisterschaft,Nierstein,2022-04-03-Nierstein
2022-04-03-Remseck,2022-04-03,WBV - Rangliste,Renseck,2022-04-03-Remseck
2022-04-10-Rodalben,2022-04-10,Verbandsliga Kooperation MRP-SaarMV,Rodalben,2022-04-10-Rodalben
2022-05-01-Ansbach,2022-05-01,Landesligaspieltag NW,Ansbach,2022-05-01-Ansbach
2022-05-01-Bliesen,2022-05-01,2. Spieltag Verbandsliga Kooperation MRP-SaarMV,Bliesen,2022-05-01-Bliesen
2022-05-01-Wesseling,2022-05-01,2. Spieltag NBV-Kreisliga 3,Bad Bodendorf,2022-05-01-Wesseling
2022-05-08-Ansbach,2022-05-08,8. Grundela Turnier,Ansbach,2022-05-08-Ansbach
2022-05-08-Bad_Wurzach,2022-05-08,2. Spieltag der WBV-Rangliste,Bad Wurzach,2022-05-08-Bad_Wurzach
2022-05-08-Mainz_Hartenberg,2022-05-08,MRP Landesmeisterschaft,Mainz,2022-05-08-Mainz_Hartenberg
2022-05-15-Hilden,2022-05-15,1. Spieltag der 3. Bundesliga Nord Staffel 1,Hilden,2022-05-15-Hilden
2022-05-15-Mannheim,2022-05-15,Verbandsliga Kooperation MRP-SaarMV,Mannheim,2022-05-15-Mannheim
2022-05-15-Neheim_Hüsten,2022-05-15,1. Spieltag der 3. Bundesliga Nord Staffel 2,Arnsberg,2022-05-15-Neheim_Hüsten
2022-05-22-Nümbrecht,2022-05-22,8. Wanderpokal des MGC Nümbrecht e. V.,Nümbrecht,2022-05-22-Nümbrecht
2022-05-22-Ulm,2022-05-22,3. Spieltag der WBV-Rangliste,Ulm,2022-05-22-Ulm
2022-06-05-Metzingen,2022-06-05,37. Sieben-Keltern-Turnier,Metzingen,2022-06-05-Metzingen
2022-06-12-Bildstock,2022-06-12,4. Spieltag Verbandsliga Koop. MRP-SaarMV,Bildstock,2022-06-12-Bildstock
2022-06-12-Ohlsbach,2022-06-12,3. Spieltag der 3. Bundesliga Süd Staffel 2,Ohlsbach,2022-06-12-Ohlsbach
2022-06-12-Ulm,2022-06-12,3. Spieltag der 3. Bundesliga Süd Staffel 1,Ulm,2022-06-12-Ulm
2022-06-12-Vellmar,2022-06-12,2. Spieltag der 3. Bundesliga Nord Staffel 2,Kassel-Vellmar,2022-06-12-Vellmar
2022-07-23-Schriesheim,2022-07-23,Deutsche Minigolf Meisterschaften 2022,Schriesheim,2022-07-23-Schriesheim
2022-07-23-Schriesheim2,2022-07-23,Deutsche Minigolf Meisterschaften 2022,Schriesheim,2022-07-23-Schriesheim2
2022-07-31-Kerpen,2022-07-31,4. Josef Pecks Gedächtnisturnier,Kerpen,2022-07-31-Kerpen
2022-07-31-Rodalben,2022-07-31,9.Dieter Boltze Gedächtnisturnier,Rodalben,2022-07-31-Rodalben
2022-08-07-Höchberg,2022-08-07,30. Höchberger Krackenturnier,Höchberg,2022-08-07-Höchberg
