round_id,result_id,player_id,tournament_id,round_no,score,identity_status,source
10099|2019-04-14-Bottrop_Overbeckshof-4,10099|2019-04-14-Bottrop_Overbeckshof,10099,2019-04-14-Bottrop_Overbeckshof,4,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0043-12-1,10099|2019-0043-12,10099,2019-0043-12,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0043-12-2,10099|2019-0043-12,10099,2019-0043-12,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0043-12-3,10099|2019-0043-12,10099,2019-0043-12,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0043-12-4,10099|2019-0043-12,10099,2019-0043-12,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-1,10099|2019-0018-09,10099,2019-0018-09,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-2,10099|2019-0018-09,10099,2019-0018-09,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-3,10099|2019-0018-09,10099,2019-0018-09,3,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-4,10099|2019-0018-09,10099,2019-0018-09,4,35,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-5,10099|2019-0018-09,10099,2019-0018-09,5,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-6,10099|2019-0018-09,10099,2019-0018-09,6,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-7,10099|2019-0018-09,10099,2019-0018-09,7,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-8,10099|2019-0018-09,10099,2019-0018-09,8,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2019-0018-09-9,10099|2019-0018-09,10099,2019-0018-09,9,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-1,10099|2022-0072-04,10099,2022-0072-04,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-2,10099|2022-0072-04,10099,2022-0072-04,2,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-3,10099|2022-0072-04,10099,2022-0072-04,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-4,10099|2022-0072-04,10099,2022-0072-04,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-5,10099|2022-0072-04,10099,2022-0072-04,5,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-6,10099|2022-0072-04,10099,2022-0072-04,6,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0072-04-7,10099|2022-0072-04,10099,2022-0072-04,7,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-1,10099|2022-0057-05,10099,2022-0057-05,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-2,10099|2022-0057-05,10099,2022-0057-05,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-3,10099|2022-0057-05,10099,2022-0057-05,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-4,10099|2022-0057-05,10099,2022-0057-05,4,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-5,10099|2022-0057-05,10099,2022-0057-05,5,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-6,10099|2022-0057-05,10099,2022-0057-05,6,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-7,10099|2022-0057-05,10099,2022-0057-05,7,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-8,10099|2022-0057-05,10099,2022-0057-05,8,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0057-05-9,10099|2022-0057-05,10099,2022-0057-05,9,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0069-10-1,10099|2022-0069-10,10099,2022-0069-10,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0069-10-2,10099|2022-0069-10,10099,2022-0069-10,2,21,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0069-10-3,10099|2022-0069-10,10099,2022-0069-10,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0069-10-4,10099|2022-0069-10,10099,2022-0069-10,4,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-1,10099|2022-0047-09,10099,2022-0047-09,1,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-2,10099|2022-0047-09,10099,2022-0047-09,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-3,10099|2022-0047-09,10099,2022-0047-09,3,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-4,10099|2022-0047-09,10099,2022-0047-09,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-5,10099|2022-0047-09,10099,2022-0047-09,5,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-6,10099|2022-0047-09,10099,2022-0047-09,6,35,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-7,10099|2022-0047-09,10099,2022-0047-09,7,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-8,10099|2022-0047-09,10099,2022-0047-09,8,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0047-09-9,10099|2022-0047-09,10099,2022-0047-09,9,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0064-05-1,10099|2022-0064-05,10099,2022-0064-05,1,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0064-05-2,10099|2022-0064-05,10099,2022-0064-05,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0064-05-3,10099|2022-0064-05,10099,2022-0064-05,3,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0099-09-1,10099|2022-0099-09,10099,2022-0099-09,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0099-09-2,10099|2022-0099-09,10099,2022-0099-09,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0099-09-3,10099|2022-0099-09,10099,2022-0099-09,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0099-09-4,10099|2022-0099-09,10099,2022-0099-09,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0063-08-1,10099|2022-0063-08,10099,2022-0063-08,1,41,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0063-08-2,10099|2022-0063-08,10099,2022-0063-08,2,40,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2022-0063-08-3,10099|2022-0063-08,10099,2022-0063-08,3,38,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0088-08-1,10099|2023-0088-08,10099,2023-0088-08,1,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0088-08-2,10099|2023-0088-08,10099,2023-0088-08,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0088-08-3,10099|2023-0088-08,10099,2023-0088-08,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0086-08-1,10099|2023-0086-08,10099,2023-0086-08,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0086-08-2,10099|2023-0086-08,10099,2023-0086-08,2,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0086-08-3,10099|2023-0086-08,10099,2023-0086-08,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-1,10099|2023-0082-10,10099,2023-0082-10,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-2,10099|2023-0082-10,10099,2023-0082-10,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-3,10099|2023-0082-10,10099,2023-0082-10,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-4,10099|2023-0082-10,10099,2023-0082-10,4,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-5,10099|2023-0082-10,10099,2023-0082-10,5,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0082-10-6,10099|2023-0082-10,10099,2023-0082-10,6,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0051-07-1,10099|2023-0051-07,10099,2023-0051-07,1,41,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0051-07-2,10099|2023-0051-07,10099,2023-0051-07,2,39,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0079-10-1,10099|2023-0079-10,10099,2023-0079-10,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0079-10-2,10099|2023-0079-10,10099,2023-0079-10,2,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0079-10-3,10099|2023-0079-10,10099,2023-0079-10,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-1,10099|2023-0050-10,10099,2023-0050-10,1,42,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-2,10099|2023-0050-10,10099,2023-0050-10,2,39,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-3,10099|2023-0050-10,10099,2023-0050-10,3,41,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-4,10099|2023-0050-10,10099,2023-0050-10,4,39,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-5,10099|2023-0050-10,10099,2023-0050-10,5,37,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-6,10099|2023-0050-10,10099,2023-0050-10,6,38,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0050-10-7,10099|2023-0050-10,10099,2023-0050-10,7,43,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-02-Wanne_Eickel-1,10099|2023-04-02-Wanne_Eickel,10099,2023-04-02-Wanne_Eickel,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-02-Wanne_Eickel-2,10099|2023-04-02-Wanne_Eickel,10099,2023-04-02-Wanne_Eickel,2,41,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-02-Wanne_Eickel-3,10099|2023-04-02-Wanne_Eickel,10099,2023-04-02-Wanne_Eickel,3,39,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-30-Velbert_Hardenberg-1,10099|2023-04-30-Velbert_Hardenberg,10099,2023-04-30-Velbert_Hardenberg,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-30-Velbert_Hardenberg-2,10099|2023-04-30-Velbert_Hardenberg,10099,2023-04-30-Velbert_Hardenberg,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-30-Velbert_Hardenberg-3,10099|2023-04-30-Velbert_Hardenberg,10099,2023-04-30-Velbert_Hardenberg,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-04-30-Velbert_Hardenberg-4,10099|2023-04-30-Velbert_Hardenberg,10099,2023-04-30-Velbert_Hardenberg,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-05-14-Bochum_Stadtpark-1,10099|2023-05-14-Bochum_Stadtpark,10099,2023-05-14-Bochum_Stadtpark,1,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-05-14-Bochum_Stadtpark-2,10099|2023-05-14-Bochum_Stadtpark,10099,2023-05-14-Bochum_Stadtpark,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-05-14-Bochum_Stadtpark-3,10099|2023-05-14-Bochum_Stadtpark,10099,2023-05-14-Bochum_Stadtpark,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-05-14-Bochum_Stadtpark-4,10099|2023-05-14-Bochum_Stadtpark,10099,2023-05-14-Bochum_Stadtpark,4,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-06-11-Castrop-1,10099|2023-06-11-Castrop,10099,2023-06-11-Castrop,1,21,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-06-11-Castrop-2,10099|2023-06-11-Castrop,10099,2023-06-11-Castrop,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-06-11-Castrop-3,10099|2023-06-11-Castrop,10099,2023-06-11-Castrop,3,21,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-06-11-Castrop-4,10099|2023-06-11-Castrop,10099,2023-06-11-Castrop,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-07-30-Kerpen-1,10099|2023-07-30-Kerpen,10099,2023-07-30-Kerpen,1,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-07-30-Kerpen-2,10099|2023-07-30-Kerpen,10099,2023-07-30-Kerpen,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-07-30-Kerpen-3,10099|2023-07-30-Kerpen,10099,2023-07-30-Kerpen,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-07-30-Kerpen-4,10099|2023-07-30-Kerpen,10099,2023-07-30-Kerpen,4,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-09-17-Dormagen_Hackenbroich-1,10099|2023-09-17-Dormagen_Hackenbroich,10099,2023-09-17-Dormagen_Hackenbroich,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-09-17-Dormagen_Hackenbroich-2,10099|2023-09-17-Dormagen_Hackenbroich,10099,2023-09-17-Dormagen_Hackenbroich,2,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-09-17-Dormagen_Hackenbroich-3,10099|2023-09-17-Dormagen_Hackenbroich,10099,2023-09-17-Dormagen_Hackenbroich,3,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-09-17-Dormagen_Hackenbroich-4,10099|2023-09-17-Dormagen_Hackenbroich,10099,2023-09-17-Dormagen_Hackenbroich,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0121-04-1,10099|2023-0121-04,10099,2023-0121-04,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0121-04-2,10099|2023-0121-04,10099,2023-0121-04,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0121-04-3,10099|2023-0121-04,10099,2023-0121-04,3,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0121-04-4,10099|2023-0121-04,10099,2023-0121-04,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0019-03-1,10099|2023-0019-03,10099,2023-0019-03,1,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0019-03-2,10099|2023-0019-03,10099,2023-0019-03,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2023-0019-03-3,10099|2023-0019-03,10099,2023-0019-03,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0051-06-1,10099|2024-0051-06,10099,2024-0051-06,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0051-06-2,10099|2024-0051-06,10099,2024-0051-06,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0051-06-3,10099|2024-0051-06,10099,2024-0051-06,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-1,10099|2024-0066-09,10099,2024-0066-09,1,38,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-2,10099|2024-0066-09,10099,2024-0066-09,2,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-3,10099|2024-0066-09,10099,2024-0066-09,3,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-4,10099|2024-0066-09,10099,2024-0066-09,4,35,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-5,10099|2024-0066-09,10099,2024-0066-09,5,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0066-09-6,10099|2024-0066-09,10099,2024-0066-09,6,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0065-08-1,10099|2024-0065-08,10099,2024-0065-08,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0065-08-2,10099|2024-0065-08,10099,2024-0065-08,2,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0065-08-3,10099|2024-0065-08,10099,2024-0065-08,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0065-08-4,10099|2024-0065-08,10099,2024-0065-08,4,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-1,10099|2024-0101-09,10099,2024-0101-09,1,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-2,10099|2024-0101-09,10099,2024-0101-09,2,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-3,10099|2024-0101-09,10099,2024-0101-09,3,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-4,10099|2024-0101-09,10099,2024-0101-09,4,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-5,10099|2024-0101-09,10099,2024-0101-09,5,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0101-09-6,10099|2024-0101-09,10099,2024-0101-09,6,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-1,10099|2024-0061-09,10099,2024-0061-09,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-2,10099|2024-0061-09,10099,2024-0061-09,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-3,10099|2024-0061-09,10099,2024-0061-09,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-4,10099|2024-0061-09,10099,2024-0061-09,4,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-5,10099|2024-0061-09,10099,2024-0061-09,5,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-6,10099|2024-0061-09,10099,2024-0061-09,6,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-7,10099|2024-0061-09,10099,2024-0061-09,7,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0061-09-8,10099|2024-0061-09,10099,2024-0061-09,8,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0112-05-1,10099|2024-0112-05,10099,2024-0112-05,1,34,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0112-05-2,10099|2024-0112-05,10099,2024-0112-05,2,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-04-28-Gladbeck-1,10099|2024-04-28-Gladbeck,10099,2024-04-28-Gladbeck,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-04-28-Gladbeck-2,10099|2024-04-28-Gladbeck,10099,2024-04-28-Gladbeck,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-04-28-Gladbeck-3,10099|2024-04-28-Gladbeck,10099,2024-04-28-Gladbeck,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-04-28-Gladbeck-4,10099|2024-04-28-Gladbeck,10099,2024-04-28-Gladbeck,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-05-26-Neheim_Hüsten-1,10099|2024-05-26-Neheim_Hüsten,10099,2024-05-26-Neheim_Hüsten,1,39,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-05-26-Neheim_Hüsten-2,10099|2024-05-26-Neheim_Hüsten,10099,2024-05-26-Neheim_Hüsten,2,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-05-26-Neheim_Hüsten-3,10099|2024-05-26-Neheim_Hüsten,10099,2024-05-26-Neheim_Hüsten,3,35,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-05-26-Neheim_Hüsten-4,10099|2024-05-26-Neheim_Hüsten,10099,2024-05-26-Neheim_Hüsten,4,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-09-08-Hilden-1,10099|2024-09-08-Hilden,10099,2024-09-08-Hilden,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-09-08-Hilden-2,10099|2024-09-08-Hilden,10099,2024-09-08-Hilden,2,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-09-08-Hilden-3,10099|2024-09-08-Hilden,10099,2024-09-08-Hilden,3,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-09-08-Hilden-4,10099|2024-09-08-Hilden,10099,2024-09-08-Hilden,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0008-05-1,10099|2024-0008-05,10099,2024-0008-05,1,50,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0008-05-2,10099|2024-0008-05,10099,2024-0008-05,2,42,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0008-05-3,10099|2024-0008-05,10099,2024-0008-05,3,48,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0134-07-1,10099|2024-0134-07,10099,2024-0134-07,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0134-07-2,10099|2024-0134-07,10099,2024-0134-07,2,33,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0134-07-3,10099|2024-0134-07,10099,2024-0134-07,3,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2024-0134-07-4,10099|2024-0134-07,10099,2024-0134-07,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0156-03-1,10099|2025-0156-03,10099,2025-0156-03,1,36,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0156-03-2,10099|2025-0156-03,10099,2025-0156-03,2,32,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0156-03-3,10099|2025-0156-03,10099,2025-0156-03,3,30,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0156-03-4,10099|2025-0156-03,10099,2025-0156-03,4,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0071-04-1,10099|2025-0071-04,10099,2025-0071-04,1,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0071-04-2,10099|2025-0071-04,10099,2025-0071-04,2,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0071-04-3,10099|2025-0071-04,10099,2025-0071-04,3,29,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0119-09-1,10099|2025-0119-09,10099,2025-0119-09,1,28,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0119-09-2,10099|2025-0119-09,10099,2025-0119-09,2,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0119-09-3,10099|2025-0119-09,10099,2025-0119-09,3,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0119-09-4,10099|2025-0119-09,10099,2025-0119-09,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-07-27-Gladbeck-1,10099|2025-07-27-Gladbeck,10099,2025-07-27-Gladbeck,1,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-07-27-Gladbeck-2,10099|2025-07-27-Gladbeck,10099,2025-07-27-Gladbeck,2,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-07-27-Gladbeck-3,10099|2025-07-27-Gladbeck,10099,2025-07-27-Gladbeck,3,21,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0025-05-1,10099|2025-0025-05,10099,2025-0025-05,1,40,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0025-05-2,10099|2025-0025-05,10099,2025-0025-05,2,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0025-05-3,10099|2025-0025-05,10099,2025-0025-05,3,22,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0025-05-4,10099|2025-0025-05,10099,2025-0025-05,4,31,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0129-07-1,10099|2025-0129-07,10099,2025-0129-07,1,45,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0129-07-2,10099|2025-0129-07,10099,2025-0129-07,2,44,pass_verified,DMV Ergebnisarchiv 2015-2025
10099|2025-0129-07-3,10099|2025-0129-07,10099,2025-0129-07,3,42,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-1,10260|2016-0012-07,10260,2016-0012-07,1,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-2,10260|2016-0012-07,10260,2016-0012-07,2,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-3,10260|2016-0012-07,10260,2016-0012-07,3,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-4,10260|2016-0012-07,10260,2016-0012-07,4,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-5,10260|2016-0012-07,10260,2016-0012-07,5,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-6,10260|2016-0012-07,10260,2016-0012-07,6,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-7,10260|2016-0012-07,10260,2016-0012-07,7,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-8,10260|2016-0012-07,10260,2016-0012-07,8,21,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2016-0012-07-9,10260|2016-0012-07,10260,2016-0012-07,9,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-1,10260|2017-0019-03,10260,2017-0019-03,1,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-2,10260|2017-0019-03,10260,2017-0019-03,2,20,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-3,10260|2017-0019-03,10260,2017-0019-03,3,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-4,10260|2017-0019-03,10260,2017-0019-03,4,23,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-5,10260|2017-0019-03,10260,2017-0019-03,5,27,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-6,10260|2017-0019-03,10260,2017-0019-03,6,24,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-7,10260|2017-0019-03,10260,2017-0019-03,7,26,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2017-0019-03-8,10260|2017-0019-03,10260,2017-0019-03,8,25,pass_verified,DMV Ergebnisarchiv 2015-2025
10260|2018-0002-04-1,10260|2018-0002-04,10260,2018-0002-04,1,29,pass_verified,DMV Ergebnisarchiv 2015-2025
